"Solubility, g°§l-1",Saturation,"Temperature (Solubility (MCS)), °„C",Solvent (Solubility (MCS)),Ratio of Solvents,Location,Comment (Solubility (MCS)),Reference
,in solution,49.99,tetrahydrofuran,,,Solubility: 31.54 molpercent,"Chen, Jianxin;?Ge, Yueyue;?Pu, Yunping;?He, Ningfang;?Xi, Ya[Journal of Chemical and Engineering Data,?2017, vol. 62, # 1, p. 292 - 302]"
,,,,,,,Full Text
,,,,,,,Cited 8 timesDetailsAbstract
,in solution,59.99,tetrahydrofuran,,,Solubility: 33.19 molpercent,"Chen, Jianxin;?Ge, Yueyue;?Pu, Yunping;?He, Ningfang;?Xi, Ya[Journal of Chemical and Engineering Data,?2017, vol. 62, # 1, p. 292 - 302]"
,,,,,,,Full Text
,,,,,,,Cited 8 timesDetailsAbstract
,in solution,29.99,"ethanol, water",ethanol (70 weight percent); water (30 weight percent),,Solubility: 4.2014 molpercent,"Chen, Jianxin;?Ge, Yueyue;?Pu, Yunping;?He, Ningfang;?Xi, Ya[Journal of Chemical and Engineering Data,?2017, vol. 62, # 1, p. 292 - 302]"
,,,,,,,Full Text
,,,,,,,Cited 8 timesDetailsAbstract
,in solution,49.99,"ethanol, water",ethanol (60 weight percent); water (40 weight percent),,Solubility: 4.24894 molpercent,"Chen, Jianxin;?Ge, Yueyue;?Pu, Yunping;?He, Ningfang;?Xi, Ya[Journal of Chemical and Engineering Data,?2017, vol. 62, # 1, p. 292 - 302]"
,,,,,,,Full Text
,,,,,,,Cited 8 timesDetailsAbstract
,in solution,9.99,"ethanol, water",ethanol (90 weight percent); water (10 weight percent),,Solubility: 4.852 molpercent,"Chen, Jianxin;?Ge, Yueyue;?Pu, Yunping;?He, Ningfang;?Xi, Ya[Journal of Chemical and Engineering Data,?2017, vol. 62, # 1, p. 292 - 302]"
,,,,,,,Full Text
,,,,,,,Cited 8 timesDetailsAbstract
,in solution,19.99,"ethanol, water",ethanol (80 weight percent); water (20 weight percent),,Solubility: 4.93066 molpercent,"Chen, Jianxin;?Ge, Yueyue;?Pu, Yunping;?He, Ningfang;?Xi, Ya[Journal of Chemical and Engineering Data,?2017, vol. 62, # 1, p. 292 - 302]"
,,,,,,,Full Text
,,,,,,,Cited 8 timesDetailsAbstract
,in solution,9.99,"N,N-dimethyl-formamide",,,Solubility: 43.55 molpercent,"Chen, Jianxin;?Ge, Yueyue;?Pu, Yunping;?He, Ningfang;?Xi, Ya[Journal of Chemical and Engineering Data,?2017, vol. 62, # 1, p. 292 - 302]"
,,,,,,,Full Text
,,,,,,,Cited 8 timesDetailsAbstract
,in solution,19.99,"N,N-dimethyl-formamide",,,Solubility: 44.62 molpercent,"Chen, Jianxin;?Ge, Yueyue;?Pu, Yunping;?He, Ningfang;?Xi, Ya[Journal of Chemical and Engineering Data,?2017, vol. 62, # 1, p. 292 - 302]"
,,,,,,,Full Text
,,,,,,,Cited 8 timesDetailsAbstract
,in solution,29.99,"N,N-dimethyl-formamide",,,Solubility: 45.91 molpercent,"Chen, Jianxin;?Ge, Yueyue;?Pu, Yunping;?He, Ningfang;?Xi, Ya[Journal of Chemical and Engineering Data,?2017, vol. 62, # 1, p. 292 - 302]"
,,,,,,,Full Text
,,,,,,,Cited 8 timesDetailsAbstract
,in solution,39.99,"N,N-dimethyl-formamide",,,Solubility: 46.91 molpercent,"Chen, Jianxin;?Ge, Yueyue;?Pu, Yunping;?He, Ningfang;?Xi, Ya[Journal of Chemical and Engineering Data,?2017, vol. 62, # 1, p. 292 - 302]"
,,,,,,,Full Text
,,,,,,,Cited 8 timesDetailsAbstract
,in solution,49.99,"N,N-dimethyl-formamide",,,Solubility: 48.62 molpercent,"Chen, Jianxin;?Ge, Yueyue;?Pu, Yunping;?He, Ningfang;?Xi, Ya[Journal of Chemical and Engineering Data,?2017, vol. 62, # 1, p. 292 - 302]"
,,,,,,,Full Text
,,,,,,,Cited 8 timesDetailsAbstract
,in solution,59.99,"N,N-dimethyl-formamide",,,Solubility: 49.84 molpercent,"Chen, Jianxin;?Ge, Yueyue;?Pu, Yunping;?He, Ningfang;?Xi, Ya[Journal of Chemical and Engineering Data,?2017, vol. 62, # 1, p. 292 - 302]"
,,,,,,,Full Text
,,,,,,,Cited 8 timesDetailsAbstract
,in solution,39.99,"ethanol, water",ethanol (70 weight percent); water (30 weight percent),,Solubility: 5.4376 molpercent,"Chen, Jianxin;?Ge, Yueyue;?Pu, Yunping;?He, Ningfang;?Xi, Ya[Journal of Chemical and Engineering Data,?2017, vol. 62, # 1, p. 292 - 302]"
,,,,,,,Full Text
,,,,,,,Cited 8 timesDetailsAbstract
,in solution,59.99,"ethanol, water",ethanol (60 weight percent); water (40 weight percent),,Solubility: 5.93348 molpercent,"Chen, Jianxin;?Ge, Yueyue;?Pu, Yunping;?He, Ningfang;?Xi, Ya[Journal of Chemical and Engineering Data,?2017, vol. 62, # 1, p. 292 - 302]"
,,,,,,,Full Text
,,,,,,,Cited 8 timesDetailsAbstract
,in solution,29.99,"ethanol, water",ethanol (80 weight percent); water (20 weight percent),,Solubility: 6.18571 molpercent,"Chen, Jianxin;?Ge, Yueyue;?Pu, Yunping;?He, Ningfang;?Xi, Ya[Journal of Chemical and Engineering Data,?2017, vol. 62, # 1, p. 292 - 302]"
,,,,,,,Full Text
,,,,,,,Cited 8 timesDetailsAbstract
,in solution,9.99,i-Amyl alcohol,,,Solubility: 6.94 molpercent,"Chen, Jianxin;?Ge, Yueyue;?Pu, Yunping;?He, Ningfang;?Xi, Ya[Journal of Chemical and Engineering Data,?2017, vol. 62, # 1, p. 292 - 302]"
,,,,,,,Full Text
,,,,,,,Cited 8 timesDetailsAbstract
,in solution,9.99,propan-1-ol,,,Solubility: 7.09 molpercent,"Chen, Jianxin;?Ge, Yueyue;?Pu, Yunping;?He, Ningfang;?Xi, Ya[Journal of Chemical and Engineering Data,?2017, vol. 62, # 1, p. 292 - 302]"
,,,,,,,Full Text
,,,,,,,Cited 8 timesDetailsAbstract
,in solution,19.99,"ethanol, water",ethanol (90 weight percent); water (10 weight percent),,Solubility: 7.215 molpercent,"Chen, Jianxin;?Ge, Yueyue;?Pu, Yunping;?He, Ningfang;?Xi, Ya[Journal of Chemical and Engineering Data,?2017, vol. 62, # 1, p. 292 - 302]"
,,,,,,,Full Text
,,,,,,,Cited 8 timesDetailsAbstract
,in solution,49.99,"ethanol, water",ethanol (70 weight percent); water (30 weight percent),,Solubility: 7.7947 molpercent,"Chen, Jianxin;?Ge, Yueyue;?Pu, Yunping;?He, Ningfang;?Xi, Ya[Journal of Chemical and Engineering Data,?2017, vol. 62, # 1, p. 292 - 302]"
,,,,,,,Full Text
,,,,,,,Cited 8 timesDetailsAbstract
,in solution,9.99,ethanol,,,Solubility: 7.81 molpercent,"Chen, Jianxin;?Ge, Yueyue;?Pu, Yunping;?He, Ningfang;?Xi, Ya[Journal of Chemical and Engineering Data,?2017, vol. 62, # 1, p. 292 - 302]"
,,,,,,,Full Text
,,,,,,,Cited 8 timesDetailsAbstract
,in solution,9.99,butan-1-ol,,,Solubility: 7.86 molpercent,"Chen, Jianxin;?Ge, Yueyue;?Pu, Yunping;?He, Ningfang;?Xi, Ya[Journal of Chemical and Engineering Data,?2017, vol. 62, # 1, p. 292 - 302]"
,,,,,,,Full Text
,,,,,,,Cited 8 timesDetailsAbstract
,in solution,9.99,isopropyl alcohol,,,Solubility: 8.06 molpercent,"Chen, Jianxin;?Ge, Yueyue;?Pu, Yunping;?He, Ningfang;?Xi, Ya[Journal of Chemical and Engineering Data,?2017, vol. 62, # 1, p. 292 - 302]"
,,,,,,,Full Text
,,,,,,,Cited 8 timesDetailsAbstract
,in solution,39.99,"ethanol, water",ethanol (80 weight percent); water (20 weight percent),,Solubility: 8.24748 molpercent,"Chen, Jianxin;?Ge, Yueyue;?Pu, Yunping;?He, Ningfang;?Xi, Ya[Journal of Chemical and Engineering Data,?2017, vol. 62, # 1, p. 292 - 302]"
,,,,,,,Full Text
,,,,,,,Cited 8 timesDetailsAbstract
,in solution,19.99,i-Amyl alcohol,,,Solubility: 8.52 molpercent,"Chen, Jianxin;?Ge, Yueyue;?Pu, Yunping;?He, Ningfang;?Xi, Ya[Journal of Chemical and Engineering Data,?2017, vol. 62, # 1, p. 292 - 302]"
,,,,,,,Full Text
,,,,,,,Cited 8 timesDetailsAbstract
,in solution,9.99,pentan-1-ol,,,Solubility: 8.73 molpercent,"Chen, Jianxin;?Ge, Yueyue;?Pu, Yunping;?He, Ningfang;?Xi, Ya[Journal of Chemical and Engineering Data,?2017, vol. 62, # 1, p. 292 - 302]"
,,,,,,,Full Text
,,,,,,,Cited 8 timesDetailsAbstract
,in solution,19.99,propan-1-ol,,,Solubility: 8.9 molpercent,"Chen, Jianxin;?Ge, Yueyue;?Pu, Yunping;?He, Ningfang;?Xi, Ya[Journal of Chemical and Engineering Data,?2017, vol. 62, # 1, p. 292 - 302]"
,,,,,,,Full Text
,,,,,,,Cited 8 timesDetailsAbstract
,in solution,29.99,"ethanol, water",ethanol (90 weight percent); water (10 weight percent),,Solubility: 8.9292 molpercent,"Chen, Jianxin;?Ge, Yueyue;?Pu, Yunping;?He, Ningfang;?Xi, Ya[Journal of Chemical and Engineering Data,?2017, vol. 62, # 1, p. 292 - 302]"
,,,,,,,Full Text
,,,,,,,Cited 8 timesDetailsAbstract
,in solution,19.99,ethanol,,,Solubility: 9.38 molpercent,"Chen, Jianxin;?Ge, Yueyue;?Pu, Yunping;?He, Ningfang;?Xi, Ya[Journal of Chemical and Engineering Data,?2017, vol. 62, # 1, p. 292 - 302]"
,,,,,,,Full Text
,,,,,,,Cited 8 timesDetailsAbstract
,in solution,19.99,butan-1-ol,,,Solubility: 9.71 molpercent,"Chen, Jianxin;?Ge, Yueyue;?Pu, Yunping;?He, Ningfang;?Xi, Ya[Journal of Chemical and Engineering Data,?2017, vol. 62, # 1, p. 292 - 302]"
,,,,,,,Full Text
,,,,,,,Cited 8 timesDetailsAbstract
,in solution,49.99,"ethanol, water",ethanol (80 weight percent); water (20 weight percent),,Solubility: 9.89829 molpercent,"Chen, Jianxin;?Ge, Yueyue;?Pu, Yunping;?He, Ningfang;?Xi, Ya[Journal of Chemical and Engineering Data,?2017, vol. 62, # 1, p. 292 - 302]"
,,,,,,,Full Text
,,,,,,,Cited 8 timesDetailsAbstract
,in solution,19.99,isopropyl alcohol,,,Solubility: 9.96 molpercent,"Chen, Jianxin;?Ge, Yueyue;?Pu, Yunping;?He, Ningfang;?Xi, Ya[Journal of Chemical and Engineering Data,?2017, vol. 62, # 1, p. 292 - 302]"
,,,,,,,Full Text
,,,,,,,Cited 8 timesDetailsAbstract
,,,,,,insoluble in water and freely soluble in ethanol,"Chen, Jianxin;?Ge, Yueyue;?Pu, Yunping;?He, Ningfang;?Xi, Ya[Journal of Chemical and Engineering Data,?2017, vol. 62, # 1, p. 292 - 302]"
,,,,,,,Full Text
,,,,,,,Cited 8 timesDetailsAbstract
